referenceID,siteID,initial_year,family,genus,species,id2species,abundance
Bobo2006,190,2003,,Bebearia,p.phranza,1,3
Bobo2006,190,2003,,Bebearia,plistonax,1,1
Bobo2006,190,2003,,Bebearia,s.sophus,1,1
Bobo2006,190,2003,,Bicyclus,d.dorothea,1,1
Bobo2006,190,2003,,Bicyclus,ewondo,1,2
Bobo2006,191,2003,,Aterica,g.galene,1,1
Bobo2006,191,2003,,Bebearia,congolensis,1,29
Bobo2006,191,2003,,Bebearia,cutteri,1,18
Bobo2006,191,2003,,Bebearia,eliensis,1,13
Bobo2006,191,2003,,Bebearia,flaminia,1,5
Bobo2006,191,2003,,Bebearia,laetitia,1,11
Bobo2006,191,2003,,Bebearia,laetitioides,1,30
Bobo2006,191,2003,,Bebearia,m.mardania,1,13
Bobo2006,191,2003,,Bebearia,maximiana,1,2
Bobo2006,191,2003,,Bebearia,nivaria,1,2
Bobo2006,191,2003,,Bebearia,octogramma,1,2
Bobo2006,191,2003,,Bebearia,p.phantasia,1,2
Bobo2006,191,2003,,Bebearia,p.phranza,1,3
Bobo2006,191,2003,,Bebearia,tessmanni,1,1
Bobo2006,191,2003,,Bicyclus,d.dorothea,1,11
Bobo2006,192,2003,,Ariadne,actisanes,1,12
Bobo2006,192,2003,,Athene,lunulata,1,5
Bobo2006,192,2003,,Bebearia,a.absolon,1,1
Bobo2006,192,2003,,Bebearia,congolensis,1,2
Bobo2006,192,2003,,Bebearia,cutteri,1,2
Bobo2006,192,2003,,Bebearia,laetitia,1,2
Bobo2006,192,2003,,Bebearia,laetitioides,1,1
Bobo2006,192,2003,,Bebearia,m.mardania,1,10
Bobo2006,192,2003,,Bebearia,p.phantasia,1,1
Bobo2006,192,2003,,Bebearia,p.phranza,1,1
Bobo2006,192,2003,,Bicyclus,d.dorothea,1,24
Bobo2006,193,2003,,Acraea,acerata,1,2
Bobo2006,193,2003,,Ariadne,actisanes,1,3
Bobo2006,193,2003,,Athene,lunulata,1,11
Bobo2006,193,2003,,Axiocerses,harpax.efulena,1,1
Bobo2006,193,2003,,Bebearia,cutteri,1,2
Bobo2006,193,2003,,Bebearia,m.mardania,1,1
Bobo2006,193,2003,,Bicyclus,d.dorothea,1,18
Bobo2006,190,2003,,Bicyclus,hewitsoni,1,1
Bobo2006,190,2003,,Bicyclus,italus,1,3
Bobo2006,190,2003,,Bicyclus,s.sanaos,1,1
Bobo2006,190,2003,,Bicyclus,vulgaris,1,1
Bobo2006,190,2003,,Cymothoe,b.beckeri,1,5
Bobo2006,190,2003,,Cymothoe,f.fumana,1,1
Bobo2006,190,2003,,Cymothoe,hypatha,1,1
Bobo2006,190,2003,,Cymothoe,i.indamora,1,2
Bobo2006,190,2003,,Cymothoe,mabillei,1,1
Bobo2006,190,2003,,Cymothoe,o.oemilius,1,3
Bobo2006,190,2003,,Cymothoe,r.reinholdi,1,1
Bobo2006,190,2003,,Elymnias,b.bammakoo,1,2
Bobo2006,190,2003,,Euphaedra,acuta,1,8
Bobo2006,190,2003,,Euphaedra,aereola,1,3
Bobo2006,190,2003,,Euphaedra,ceres.electra,1,1
Bobo2006,190,2003,,Euphaedra,densamacula,1,1
Bobo2006,190,2003,,Euphaedra,h.harpalyce,1,1
Bobo2006,190,2003,,Euphaedra,hewitsoni.sumptuosa,1,1
Bobo2006,190,2003,,Euphaedra ,m.medon,1,1
Bobo2006,190,2003,,Euphaedra,preussiana,1,1
Bobo2006,190,2003,,Euphaedra,ruspina,1,5
Bobo2006,190,2003,,Euphaedra,simplex,1,2
Bobo2006,190,2003,,Euphaedra ,themis,1,1
Bobo2006,190,2003,,Euriphene,atrovirens,1,2
Bobo2006,190,2003,,Euriphene,barombina,1,2
Bobo2006,190,2003,,Euriphene,camarensis,1,1
Bobo2006,190,2003,,Euriphene,doriclea.infusca,1,1
Bobo2006,190,2003,,Euriphene,duseni,1,1
Bobo2006,190,2003,,Euriphene,g.gambiae,1,1
Bobo2006,190,2003,,Euriphene,incerta,1,1
Bobo2006,190,2003,,Euriphene,karschi,1,1
Bobo2006,190,2003,,Euriphene,lysandra,1,5
Bobo2006,190,2003,,Euriphene,milnei,1,2
Bobo2006,190,2003,,Euriphene,veronica,1,2
Bobo2006,190,2003,,Euxanthe,t.trajanus,1,1
Bobo2006,190,2003,,Harma,t.theobene,1,1
Bobo2006,190,2003,,Kallima,r.rumia,1,7
Bobo2006,190,2003,,Lachnoptera ,i.iole,1,1
Bobo2006,190,2003,,Melanitis,leda.helena,1,1
Bobo2006,190,2003,,Neptis,camarensis,1,1
Bobo2006,191,2003,,Bicyclus,iccius,1,1
Bobo2006,191,2003,,Bicyclus,italus,1,6
Bobo2006,191,2003,,Bicyclus,madetes.carola,1,3
Bobo2006,191,2003,,Bicyclus,medontias,1,2
Bobo2006,191,2003,,Bicyclus,procora,1,1
Bobo2006,191,2003,,Bicyclus,s.sanaos,1,10
Bobo2006,191,2003,,Bicyclus,sciathis,1,1
Bobo2006,191,2003,,Bicyclus,sylvicolus,1,1
Bobo2006,191,2003,,Bicyclus,vulgaris,1,7
Bobo2006,191,2003,,Bicyclus,x.xeneas,1,5
Bobo2006,191,2003,,Cymothoe,b.beckeri,1,8
Bobo2006,191,2003,,Cymothoe,c.coccinata,1,2
Bobo2006,191,2003,,Cymothoe,capella,1,1
Bobo2006,191,2003,,Cymothoe,e.euthalioides,1,2
Bobo2006,191,2003,,Cymothoe,e.excelsa,1,1
Bobo2006,191,2003,,Cymothoe,egesta.confusa,1,6
Bobo2006,191,2003,,Cymothoe,i.indamora,1,3
Bobo2006,191,2003,,Cymothoe,mabillei,1,2
Bobo2006,191,2003,,Cymothoe,o.oemilius,1,3
Bobo2006,191,2003,,Cymothoe,s.sangaris,1,2
Bobo2006,191,2003,,Elymnias,b.bammakoo,1,24
Bobo2006,191,2003,,Euphaedra,acuta,1,5
Bobo2006,191,2003,,Euphaedra,adolphi-frederici,1,1
Bobo2006,191,2003,,Euphaedra,aureola,1,5
Bobo2006,191,2003,,Euphaedra,ceres.electra,1,1
Bobo2006,191,2003,,Euphaedra,eleus,1,2
Bobo2006,191,2003,,Euphaedra,hewisoni.sumptuosa,1,2
Bobo2006,191,2003,,Euphaedra,l.luperca,1,2
Bobo2006,191,2003,,Euphaedra,ombrophila,1,1
Bobo2006,191,2003,,Euphaedra,p.preussi,1,1
Bobo2006,191,2003,,Euphaedra,preussiana,1,2
Bobo2006,191,2003,,Euphaedra,proserpina,1,2
Bobo2006,191,2003,,Euphaedra,ravola,1,5
Bobo2006,191,2003,,Euphaedra,ruspina,1,7
Bobo2006,191,2003,,Euphaedra,themis,1,1
Bobo2006,191,2003,,Euphaedra,tisiphona,1,1
Bobo2006,192,2003,,Bicyclus,funebris,1,22
Bobo2006,192,2003,,Bicyclus,madetes.carola,1,28
Bobo2006,192,2003,,Bicyclus,s.sanaos,1,73
Bobo2006,192,2003,,Bicyclus,sandace,1,22
Bobo2006,192,2003,,Bicyclus,vulgaris,1,66
Bobo2006,192,2003,,Bicyclus,x.xeneas,1,1
Bobo2006,192,2003,,Cupidesthes,mimetica,1,1
Bobo2006,192,2003,,Cymothoe,altisidora,1,1
Bobo2006,192,2003,,Cymothoe,amenides,1,2
Bobo2006,192,2003,,Cymothoe,b.beckeri,1,1
Bobo2006,192,2003,,Cymothoe,c.coccinata,1,6
Bobo2006,192,2003,,Cymothoe,capella,1,3
Bobo2006,192,2003,,Cymothoe,e.excelsa,1,7
Bobo2006,192,2003,,Cymothoe,mabillei,1,4
Bobo2006,192,2003,,Cymothoe,o.oemilius,1,1
Bobo2006,192,2003,,Elymnias,b.bammakoo,1,27
Bobo2006,192,2003,,Euphaedra,aureola,1,1
Bobo2006,192,2003,,Euphaedra,ceres.electra,1,2
Bobo2006,192,2003,,Euphaedra,dargeana,1,1
Bobo2006,192,2003,,Euphaedra,eburnensis,1,1
Bobo2006,192,2003,,Euphaedra,eleus,1,1
Bobo2006,192,2003,,Euphaedra,exerrata,1,1
Bobo2006,192,2003,,Euphaedra,justitia,1,1
Bobo2006,192,2003,,Euphaedra,l.luperca,1,1
Bobo2006,192,2003,,Euphaedra,persephona,1,3
Bobo2006,192,2003,,Euphaedra,proserpina,1,2
Bobo2006,192,2003,,Euphaedra,ruspina,1,1
Bobo2006,192,2003,,Euphaedra,scrupulosa,1,2
Bobo2006,192,2003,,Euphaedra,themis,1,4
Bobo2006,193,2003,,Bicyclus,funebris,1,5
Bobo2006,193,2003,,Bicyclus,moyses,1,3
Bobo2006,193,2003,,Bicyclus,s.sanaos,1,7
Bobo2006,193,2003,,Bicyclus,s.smithi,1,2
Bobo2006,193,2003,,Bicyclus,sandace,1,11
Bobo2006,193,2003,,Bicyclus,vulgaris,1,72
Bobo2006,193,2003,,Cymothoe,amenides,1,1
Bobo2006,193,2003,,Cymothoe,capella,1,1
Bobo2006,193,2003,,Cymothoe,e.excelsa,1,1
Bobo2006,193,2003,,Elymnias,b.bammakoo,1,10
Bobo2006,193,2003,,Euphaedra,themis,1,1
Bobo2006,191,2003,,Euphaedra,xypete,1,1
Bobo2006,191,2003,,Euriphene,a.atossa,1,1
Bobo2006,191,2003,,Euriphene,abasa,1,3
Bobo2006,191,2003,,Euriphene,camarensis,1,2
Bobo2006,191,2003,,Euriphene,gambiae.gabonica,1,1
Bobo2006,191,2003,,Euriphene,karschi,1,1
Bobo2006,191,2003,,Euriphene,lysandra,1,1
Bobo2006,191,2003,,Gnophodes,chelys,1,1
Bobo2006,191,2003,,Harma,t.theobene,1,2
Bobo2006,191,2003,,Heteropsis,peitho,1,2
Bobo2006,191,2003,,Kallima,ru.rumia,1,22
Bobo2006,191,2003,,Lachnoptera,i.iole,1,1
Bobo2006,192,2003,,Eurema,senegalensis,1,2
Bobo2006,192,2003,,Euryphura,chalcis,1,1
Bobo2006,192,2003,,Euxanthe,e.eurinome,1,2
Bobo2006,192,2003,,Harma,t.theobene,1,30
Bobo2006,192,2003,,Junonia,s.sophia,1,1
Bobo2006,192,2003,,Kallima,ru.rumia,1,6
Bobo2006,192,2003,,Lachnoptera,i.iole,1,1
Bobo2006,192,2003,,Melanitis,leda.helena,1,4
Bobo2006,192,2003,,Nepheronia,a.argia,1,1
Bobo2006,192,2003,,Neptis,conspicua,1,1
Bobo2006,192,2003,,Neptis,melicerta,1,1
Bobo2006,192,2003,,Palla,p.publius,1,2
Bobo2006,192,2003,,Sallya,o.occidentalium,1,12
Bobo2006,192,2003,,Thermoniphas,m.micyclus,1,1
Bobo2006,193,2003,,Euxanthe,e.eurinome,1,2
Bobo2006,193,2003,,Harma,t.theobene,1,2
Bobo2006,193,2003,,Hypolycaena,p.philippus,1,3
Bobo2006,193,2003,,Junonia,o.oenone,1,1
Bobo2006,193,2003,,Melanitis,lybia,1,4
Bobo2006,193,2003,,Nepheronia,a.argia,1,1
Bobo2006,193,2003,,Nepheronia,thalassina.verulanus,1,2
Bobo2006,193,2003,,Pseudathyma,n.neptindina,1,1
Bobo2006,193,2003,,Sallya,o.occidentalium,1,7
Legge2008,231,2006,,Leggadina,lakedownensis,1,2
Legge2008,231,2006,,Planigale,maculata,1,1
Legge2008,231,2006,,Pseudomys,delicatulus,1,15
Legge2008,231,2006,,Pseudomys,nanus,1,8
Legge2008,231,2006,,Rattus,tunneyi,1,4
Legge2008,232,2006,,Leggadina,lakedownensis,1,2
Legge2008,232,2006,,Pseudomys,delicatulus,1,9
Legge2008,232,2006,,Pseudomys,nanus,1,73
Legge2008,232,2006,,Rattus,tunneyi,1,39
Legge2008,233,2006,,Ctentous,alacer,1,2
Legge2008,233,2006,,Ctenotus,tantillus,1,6
Legge2008,233,2006,,Diplodactylus,stenodactylus,1,7
Legge2008,233,2006,,Diporiphora,magna,1,1
Legge2008,233,2006,,Gehyra,occidentalis,1,1
Legge2008,233,2006,,Heteronotia,planiceps,1,2
Legge2008,233,2006,,Proablepharus,tenuis,1,2
Legge2008,234,2006,,Amphibolurus,gilberti,1,1
Legge2008,234,2006,,Chlamydosaurus,kingii,1,1
Legge2008,234,2006,,Ctenotus,alacer,1,1
Legge2008,234,2006,,Ctenotus,inornatus,1,4
Legge2008,234,2006,,Ctenotus,tantillus,1,34
Legge2008,234,2006,,Diplodactylus,stenodactylus,1,2
Legge2008,234,2006,,Diporiphora,magna,1,5
Legge2008,234,2006,,Heteronotia,binoei,1,1
Legge2008,234,2006,,Menetia,greyii,1,1
Legge2008,234,2006,,Notoscincus,ornatus,1,3
Legge2008,234,2006,,Ramphotyphlops,spp,0,1
Legge2008,234,2006,,Strophurus,ciliaris,1,2
Legge2008,235,2006,,Turnix,ypsilophora,1,10
Legge2008,235,2006,,Falco ,berigora,1,1
Legge2008,235,2006,,Geopelia,cuneata,1,19
Legge2008,235,2006,,Geopelia,striata,1,14
Legge2008,235,2006,,Ocyphaps,lophotes,1,3
Legge2008,235,2006,,Calyptorhynchus,banksii,1,2
Legge2008,235,2006,,Trichoglossus,haematodus,1,4
Legge2008,235,2006,,Psitteuteles,versicolor,1,32
Legge2008,235,2006,,Platycercus,venustus,1,2
Legge2008,235,2006,,Cuculus,pallidus,1,5
Legge2008,235,2006,,Chrysococcyx,basalis,1,1
Legge2008,235,2006,,Todiramphus,sancta,1,5
Legge2008,235,2006,,Todiramphus,pyrrhopygia,1,6
Legge2008,235,2006,,Merops,ornatus,1,5
Legge2008,235,2006,,Climacteris,melanura,1,5
Legge2008,235,2006,,Malurus,melanocephalus,1,26
Legge2008,235,2006,,Pardalotus,rubricatus,1,1
Legge2008,235,2006,,Gerygone,olivacea,1,7
Legge2008,235,2006,,Smicornis,brevirostris,1,23
Legge2008,235,2006,,Philemon,citreogularis,1,25
Legge2008,235,2006,,Manorina,flavigula,1,17
Legge2008,235,2006,,Melithrpetus,gularis,1,2
Legge2008,235,2006,,Certhionyx,pectoralis,1,51
Legge2008,235,2006,,Lichmera,indistincta,1,2
Legge2008,235,2006,,Microeca,fascinans,1,10
Legge2008,235,2006,,Pomatostomus,temporalis,1,25
Legge2008,235,2006,,Daphoenositta,chrysoptera,1,4
Legge2008,235,2006,,Pachycephala,rufiventris,1,14
Legge2008,235,2006,,Myiagra,inquieta,1,1
Legge2008,235,2006,,Rhipidura,leucophrys,1,10
Legge2008,235,2006,,Coracina,novaehollandiae,1,4
Legge2008,235,2006,,Coracina,papuensis,1,3
Legge2008,235,2006,,Lalage,sueurii,1,6
Legge2008,235,2006,,Oriolus,sagittatus,1,2
Legge2008,235,2006,,Artamus,minor,1,3
Legge2008,235,2006,,Artamus,cinereus,1,4
Legge2008,235,2006,,Cracticus,nigrogularis,1,7
Legge2008,235,2006,,Grallina,cyanoleuca,1,5
Legge2008,235,2006,,Mirafra,javancia,1,5
Legge2008,235,2006,,Poephila,acuticauda,1,10
Legge2008,236,2006,,Dromaius,novaehollandiae,1,2
Legge2008,236,2006,,Turnix,ypsilophora,1,42
Legge2008,236,2006,,Accipiter,fasciatus,1,1
Legge2008,236,2006,,Falco ,berigora,1,1
Legge2008,236,2006,,Falco ,cenchroides,1,8
Legge2008,236,2006,,Coturnix,maculosa,1,1
Legge2008,236,2006,,Geopelia,cuneata,1,9
Legge2008,236,2006,,Geopelia,striata,1,17
Legge2008,236,2006,,Geopelia,humeralis,1,2
Legge2008,236,2006,,Calyptorhynchus,banksii,1,17
Legge2008,236,2006,,Cacatua,roseicapilla,1,3
Legge2008,236,2006,,Cacatua,sanguinea,1,2
Legge2008,236,2006,,Trichoglossus,haematodus,1,2
Legge2008,236,2006,,Psitteuteles,versicolor,1,31
Legge2008,236,2006,,Aprosmictus,erythropterus,1,2
Legge2008,236,2006,,Platycercus,venustus,1,2
Legge2008,236,2006,,Cuculus,pallidus,1,1
Legge2008,236,2006,,Chrysococcyx,basalis,1,2
Legge2008,236,2006,,Aegotheles,cristatus,1,1
Legge2008,236,2006,,Todiramphus,sancta,1,3
Legge2008,236,2006,,Todiramphus,pyrrhopygia,1,4
Legge2008,236,2006,,Merops,ornatus,1,16
Legge2008,236,2006,,Climacteris,melanura,1,4
Legge2008,236,2006,,Malurus,melanocephalus,1,28
Legge2008,236,2006,,Pardalotus,striatus,1,3
Legge2008,236,2006,,Gerygone,olivacea,1,9
Legge2008,236,2006,,Smicornis,brevirostris,1,22
Legge2008,236,2006,,Philemon,citreogularis,1,26
Legge2008,236,2006,,Philemon,argenticeps,1,2
Legge2008,236,2006,,Manorina,flavigula,1,4
Legge2008,236,2006,,Lichenostomus,plumulus,1,5
Legge2008,236,2006,,Conopophila,rufogularis,1,8
Legge2008,236,2006,,Certhionyx,pectoralis,1,58
Legge2008,236,2006,,Microeca,fascinans,1,5
Legge2008,236,2006,,Pomatostomus,temporalis,1,4
Legge2008,236,2006,,Pachycephala,rufiventris,1,18
Legge2008,236,2006,,Myiagra,rubecula,1,1
Legge2008,236,2006,,Rhipidura,leucophrys,1,4
Legge2008,236,2006,,Coracina,novaehollandiae,1,2
Legge2008,236,2006,,Coracina,papuensis,1,6
Legge2008,236,2006,,Lalage,sueurii,1,8
Legge2008,236,2006,,Oriolus,sagittatus,1,1
Legge2008,236,2006,,Artamus,personatus,1,6
Legge2008,236,2006,,Artamus,minor,1,3
Legge2008,236,2006,,Cracticus,nigrogularis,1,2
Legge2008,236,2006,,Gralllina,cyanoleuca,1,1
Legge2008,236,2006,,Mirafra,javancia,1,6
Legge2008,236,2006,,Taeniopygia,bichenovii,1,2
Legge2008,236,2006,,Peophila,acuticauda,1,4
Legge2008,236,2006,,Dicaeum,hirundinaceum,1,1
Legge2008,236,2006,,Cinclorhamphus,mathewsi,1,4
Legge2008,236,2006,,Cisticola,exilis,1,3
Dritschilo1982,252,NULL,Carabidae,Cliyina,impressifrons,1,3
Dritschilo1982,252,NULL,Carabidae,Cliyina,bipustulata,1,11
Dritschilo1982,252,NULL,Carabidae,Patrobus,longicornus,1,1
Dritschilo1982,252,NULL,Carabidae,Bembidion,americanum,1,2
Dritschilo1982,252,NULL,Carabidae,Bembidion,rapidum,1,25
Dritschilo1982,252,NULL,Carabidae,Elaphropous,anceps,1,2
Dritschilo1982,252,NULL,Carabidae,Agonum,crenistriatum,1,1
Dritschilo1982,252,NULL,Carabidae,Agonum,subsericeum,1,3
Dritschilo1982,252,NULL,Carabidae,Pterostichus,chalcites,1,46
Dritschilo1982,252,NULL,Carabidae,Pterosticus,lucublandus,1,3
Dritschilo1982,252,NULL,Carabidae,Amara,aenea,1,1
Dritschilo1982,252,NULL,Carabidae,Anisodactylus,sanctaecrucis,1,2
Dritschilo1982,252,NULL,Carabidae,Stenolophus,lecontei,1,10
Dritschilo1982,252,NULL,Carabidae,Stenolophus,comma,1,8
Dritschilo1982,252,NULL,Carabidae,Selenophorus,granarius,1,1
Dritschilo1982,252,NULL,Carabidae,Bradycellus,sp2,2,1
Dritschilo1982,252,NULL,Carabidae,Chlaenius,pennsylvanicus,1,1
Dritschilo1982,252,NULL,Carabidae,Microlestes,linearis,1,2
Dritschilo1982,253,NULL,Carabidae,Cliyina,impressifrons,1,9
Dritschilo1982,253,NULL,Carabidae,Cliyina,bipustulata,1,4
Dritschilo1982,253,NULL,Carabidae,Bembidion,rapidum,1,22
Dritschilo1982,253,NULL,Carabidae,Bembidion,quadrimaculatum,1,9
Dritschilo1982,253,NULL,Carabidae,Elaphropous,anceps,1,3
Dritschilo1982,253,NULL,Carabidae,Pterostichus,chalcites,1,43
Dritschilo1982,253,NULL,Carabidae,Pterostichus,lucublandus,1,1
Dritschilo1982,253,NULL,Carabidae,Pterostichus,stygicus,1,1
Dritschilo1982,253,NULL,Carabidae,Anisodactylus,sanctaecrucis,1,3
Dritschilo1982,253,NULL,Carabidae,Stenolophus,lecontei,1,2
Dritschilo1982,253,NULL,Carabidae,Stenolophus,comma,1,2
Dritschilo1982,254,NULL,Carabidae,Scarites,substriatus,1,1
Dritschilo1982,254,NULL,Carabidae,Bembidion,quadrimaculatum,1,1
Dritschilo1982,254,NULL,Carabidae,Evarthus,seximpressus,1,22
Dritschilo1982,254,NULL,Carabidae,Pterostichus,chalcites,1,1
Dritschilo1982,254,NULL,Carabidae,Pterostichus,lucublandus,1,9
Dritschilo1982,254,NULL,Carabidae,Pterostichus,stygicus,1,1
Dritschilo1982,254,NULL,Carabidae,Loxandrus,spp,0,1
Dritschilo1982,254,NULL,Carabidae,Anisodactylus,rusticus,1,1
Dritschilo1982,254,NULL,Carabidae,Anisodactylus,ovularis,1,1
Dritschilo1982,254,NULL,Carabidae,Anisodactylus,sanctaecrucis,1,1
Dritschilo1982,254,NULL,Carabidae,Harpalus,spp,0,15
Dritschilo1982,255,NULL,Carabidae,Scarites,substriatus,1,7
Dritschilo1982,255,NULL,Carabidae,Cliyina,impressifrons,1,3
Dritschilo1982,255,NULL,Carabidae,Bembidion,quadrimaculatum,1,2
Dritschilo1982,255,NULL,Carabidae,Evarthus,seximpressus,1,9
Dritschilo1982,255,NULL,Carabidae,Pterostichus,chalcites,1,9
Dritschilo1982,255,NULL,Carabidae,Pterostichus,lucublandus,1,12
Dritschilo1982,255,NULL,Carabidae,Pterostichus,stygicus,1,1
Dritschilo1982,255,NULL,Carabidae,Abacidus,permundus,1,1
Dritschilo1982,255,NULL,Carabidae,Anisodactylus,sanctaecrucis,1,2
Dritschilo1982,255,NULL,Carabidae,Harpalus,spp,0,13
Dritschilo1982,255,NULL,Carabidae,Microlestes,linearis,1,1
Dritschilo1982,256,NULL,Carabidae,Bembidion,rapidum,1,2
Dritschilo1982,256,NULL,Carabidae,Pterostichus,chalcites,1,9
Dritschilo1982,256,NULL,Carabidae,Pterostichus,lucublandus,1,5
Dritschilo1982,256,NULL,Carabidae,Anisodactylus,sanctaecrucis,1,7
Dritschilo1982,256,NULL,Carabidae,Harpalus,spp,0,1
Dritschilo1982,257,NULL,Carabidae,Cliyina,impressifrons,1,1
Dritschilo1982,257,NULL,Carabidae,Bembidion,rapidum,1,1
Dritschilo1982,257,NULL,Carabidae,Bembidion,quadrimaculatum,1,20
Dritschilo1982,257,NULL,Carabidae,Pterostichus,chalcites,1,58
Dritschilo1982,257,NULL,Carabidae,Pterostichus,lucublandus,1,13
Dritschilo1982,257,NULL,Carabidae,Anisodactylus,sanctaecrucis,1,3
Dritschilo1982,257,NULL,Carabidae,Bradycellus,sp1,2,1
Dritschilo1982,257,NULL,Carabidae,Microlestes,linearis,1,1
Dritschilo1982,258,NULL,Carabidae,Scarites,substriatus,1,1
Dritschilo1982,258,NULL,Carabidae,Bembidion,rapidum,1,12
Dritschilo1982,258,NULL,Carabidae,Bembidion,quadrimaculatum,1,16
Dritschilo1982,258,NULL,Carabidae,Pterostichus,chalcites,1,2
Dritschilo1982,258,NULL,Carabidae,Pterostichus,lucublandus,1,3
Dritschilo1982,258,NULL,Carabidae,Microlestes,linearis,1,1
Dritschilo1982,259,NULL,Carabidae,Scarites,substriatus,1,7
Dritschilo1982,259,NULL,Carabidae,Cliyina,impressifrons,1,3
Dritschilo1982,259,NULL,Carabidae,Bembidion,rapidum,1,3
Dritschilo1982,259,NULL,Carabidae,Bembidion,quadrimaculatum,1,97
Dritschilo1982,259,NULL,Carabidae,Elaphropous,anceps,1,3
Dritschilo1982,259,NULL,Carabidae,Agonum,subsericeum,1,1
Dritschilo1982,259,NULL,Carabidae,Evarthus,seximpressus,1,3
Dritschilo1982,259,NULL,Carabidae,Evarthus,sodalis,1,9
Dritschilo1982,259,NULL,Carabidae,Pterostichus,chalcites,1,32
Dritschilo1982,259,NULL,Carabidae,Pterostichus,lucublandus,1,3
Dritschilo1982,259,NULL,Carabidae,Abacidus,permundus,1,2
Dritschilo1982,259,NULL,Carabidae,Amara,aenea,1,1
Dritschilo1982,260,NULL,Carabidae,Scarites,substriatus,1,4
Dritschilo1982,260,NULL,Carabidae,Bembidion,quadrimaculatum,1,12
Dritschilo1982,260,NULL,Carabidae,Elaphropous,anceps,1,2
Dritschilo1982,260,NULL,Carabidae,Evarthus,sodalis,1,1
Dritschilo1982,260,NULL,Carabidae,Pterostichus,chalcites,1,2
Dritschilo1982,260,NULL,Carabidae,Microlestes,linearis,1,3
Dritschilo1982,261,NULL,Carabidae,Scarites,substriatus,1,3
Dritschilo1982,261,NULL,Carabidae,Bembidion,quadrimaculatum,1,16
Dritschilo1982,261,NULL,Carabidae,Evarthus,seximpressus,1,2
Dritschilo1982,261,NULL,Carabidae,Pterostichus,lucublandus,1,1
Dritschilo1982,261,NULL,Carabidae,Abacidus,permundus,1,1
Dritschilo1982,261,NULL,Carabidae,Harpalus,caliginosus,1,1
Dritschilo1982,261,NULL,Carabidae,Harpalus,spp,0,1
Dritschilo1982,261,NULL,Carabidae,Microlestes,linearis,1,2
Elek2001,262,1998,Carabidae,Pterostichus,oblongopunctatus,1,9
Elek2001,262,1998,Carabidae,Carabus,hortensis,1,57
Elek2001,262,1998,Carabidae,Carabus,violaceus,1,67
Elek2001,262,1998,Carabidae,Pterostichus,melanarius,1,118
Elek2001,262,1998,Carabidae,Aptinus,bombarda,1,29
Elek2001,262,1998,Carabidae,Pterostichus,anthracinus,1,30
Elek2001,262,1998,Carabidae,Carabus,convexus,1,21
Elek2001,262,1998,Carabidae,Carabus,nemoralis,1,29
Elek2001,262,1998,Carabidae,Cychrus,caraboides,1,11
Elek2001,262,1998,Carabidae,Abax,parallelepipedus,1,308
Elek2001,262,1998,Carabidae,Molops,piceus,1,50
Elek2001,262,1998,Carabidae,Abax,parallelus,1,36
Elek2001,262,1998,Carabidae,Carabus,glabratus,1,20
Elek2001,262,1998,Carabidae,Harpalus,rufipes,1,3
Elek2001,262,1998,Carabidae,Pterostichus,niger,1,3
Elek2001,262,1998,Carabidae,Carabus,coriaceus,1,8
Elek2001,263,1998,Carabidae,Pterostichus,oblongopunctatus,1,2
Elek2001,263,1998,Carabidae,Carabus,hortensis,1,3
Elek2001,263,1998,Carabidae,Carabus,violaceus,1,14
Elek2001,263,1998,Carabidae,Pterostichus,melanarius,1,13
Elek2001,263,1998,Carabidae,Aptinus,bombarda,1,1
Elek2001,263,1998,Carabidae,Pterostichus,anthracinus,1,5
Elek2001,263,1998,Carabidae,Carabus,convexus,1,6
Elek2001,263,1998,Carabidae,Abax,parallelepipedus,1,34
Elek2001,263,1998,Carabidae,Molops,piceus,1,34
Elek2001,263,1998,Carabidae,Abax,parallelus,1,11
Elek2001,263,1998,Carabidae,Carabus,glabratus,1,12
Elek2001,263,1998,Carabidae,Harpalus,rufipes,1,20
Elek2001,263,1998,Carabidae,Pterostichus,niger,1,37
Elek2001,263,1998,Carabidae,Carabus,coriaceus,1,10
Elek2001,263,1998,Carabidae,Amara,communis,1,4
Elek2001,263,1998,Carabidae,Harpalus,latus,1,4
Elek2001,263,1998,Carabidae,Platyderus,rufus,1,5
Elek2001,264,1998,Carabidae,Pterostichus,oblongopunctatus,1,3
Elek2001,264,1998,Carabidae,Carabus,hortensis,1,81
Elek2001,264,1998,Carabidae,Carabus,violaceus,1,5
Elek2001,264,1998,Carabidae,Pterostichus,melanarius,1,46
Elek2001,264,1998,Carabidae,Carabus,convexus,1,3
Elek2001,264,1998,Carabidae,Carabus,nemoralis,1,5
Elek2001,264,1998,Carabidae,Abax,parallelepipedus,1,174
Elek2001,264,1998,Carabidae,Molops,piceus,1,3
Elek2001,264,1998,Carabidae,Abax,parallelus,1,8
Elek2001,264,1998,Carabidae,Carabus,glabratus,1,5
Elek2001,264,1998,Carabidae,Harpalus,rufipes,1,1
Elek2001,264,1998,Carabidae,Pterostichus,niger,1,23
Elek2001,264,1998,Carabidae,Carabus,coriaceus,1,1
Elek2001,265,1998,Carabidae,Pterostichus,oblongopunctatus,1,21
Elek2001,265,1998,Carabidae,Carabus,hortensis,1,91
Elek2001,265,1998,Carabidae,Carabus,violaceus,1,5
